claude-haiku-4-5	0.860760703364
claude-sonnet-4-5	0.90225456621
claude-sonnet-4-6	0.901683789954
gpt-4.1-mini	0.873534136546
gpt-4.1-nano	0.753413654618
gpt-5	0.918
gpt-5-mini	0.912
gpt-5-nano	0.901686746988
gpt-5.1	0.918
gpt-5.2	0.91
gpt-5.4	0.896
