claude-haiku-4-5	0.825688073394
claude-sonnet-4-5	0.908675799087
claude-sonnet-4-6	0.990867579909
gpt-4.1-mini	0.767068273092
gpt-4.1-nano	0.706827309237
gpt-5	0.996
gpt-5-mini	0.904
gpt-5-nano	0.843373493976
gpt-5.1	0.976
gpt-5.2	1
gpt-5.4	0.992
